loan_amnt,int_rate,installment,term_months,annual_inc,dti,emp_length_num,delinq_2yrs,open_acc,revol_util,revol_bal,pub_rec,inq_last_6mths,total_acc,income_to_loan,dti_risk_flag,rate_grade_spread,has_delinquency,loan_to_income_pct,has_pub_rec,high_revol_util,grade,purpose,home_ownership,verification_status,TARGET,risk_score,risk_tier
15000,18.99,389.03,60.0,97000.0,36.2,10.0,0.0,12.0,23.4,5112,1.0,1.0,28.0,6.466666666666667,1,-2.1396796556987816,0,15.46,1,0,4,9,5,1,0,0.7882584,Critical
10650,8.18,334.62,36.0,45000.0,22.88,10.0,0.0,26.0,39.5,36817,0.0,0.0,44.0,4.225352112676056,0,-2.5081787317984787,0,23.67,0,0,1,1,1,0,0,0.3009034,High
25000,11.86,554.35,60.0,102000.0,10.82,10.0,0.0,15.0,19.0,10632,0.0,0.0,30.0,4.08,0,1.171821268201521,0,24.51,0,0,1,2,1,2,1,0.3042493,High
35000,20.99,946.68,60.0,94000.0,21.47,4.0,0.0,7.0,96.3,22445,0.0,0.0,27.0,2.6857142857142855,0,-0.1396796556987816,0,37.23,0,1,4,1,5,2,1,0.6892797,Critical
29325,24.5,852.16,60.0,70000.0,14.33,10.0,0.0,13.0,58.0,12986,1.0,0.0,21.0,2.3870417732310316,0,-0.40576024653312714,0,41.89,1,0,5,2,1,1,0,0.74688625,Critical
10000,7.89,312.86,36.0,70000.0,36.6,10.0,0.0,14.0,41.9,28994,0.0,0.0,36.0,7.0,1,0.764222931866799,0,14.29,0,0,0,2,1,0,0,0.24194397,Medium
40000,13.49,920.19,60.0,83000.0,31.78,10.0,0.0,16.0,73.4,51800,0.0,0.0,24.0,2.075,1,-0.5345022818252492,0,48.19,0,0,2,1,1,2,0,0.555503,Critical
5575,22.95,215.67,36.0,18816.0,18.18,1.0,0.0,6.0,78.5,10286,0.0,1.0,8.0,3.375067264573991,0,-1.9557602465331279,0,29.63,0,0,5,1,5,0,0,0.6353416,Critical
10500,15.22,251.01,60.0,30000.0,14.72,7.0,0.0,7.0,50.7,6688,0.0,1.0,16.0,2.857142857142857,0,1.1954977181747513,0,35.0,0,0,2,2,1,2,0,0.6061289,Critical
20400,19.99,540.37,60.0,78000.0,32.51,8.0,0.0,11.0,49.1,23384,0.0,2.0,29.0,3.823529411764706,1,-1.1396796556987816,0,26.15,0,0,4,2,1,2,0,0.70445514,Critical
14000,7.88,437.94,36.0,110004.0,7.36,5.0,0.0,7.0,23.8,10604,0.0,0.0,12.0,7.857428571428572,0,0.7542229318667992,0,12.73,0,0,0,9,5,2,0,0.170823,Medium
12000,16.29,293.67,60.0,51000.0,29.04,3.0,0.0,16.0,40.1,9894,0.0,0.0,31.0,4.25,0,-1.4278467287673422,0,23.53,0,0,3,2,1,0,1,0.6868681,Critical
6500,9.17,207.22,36.0,43000.0,9.15,10.0,0.0,5.0,75.5,5362,0.0,1.0,7.0,6.615384615384615,0,-1.5181787317984785,0,15.12,0,0,1,1,5,0,0,0.29868668,Medium
9950,18.99,364.68,36.0,65000.0,45.38,10.0,0.0,10.0,78.8,9142,0.0,0.0,28.0,6.532663316582915,1,1.272153271232657,0,15.31,0,0,3,2,1,2,0,0.6082161,Critical
11200,13.49,257.66,60.0,122000.0,2.38,10.0,0.0,6.0,8.5,4202,0.0,0.0,15.0,10.892857142857142,0,-0.5345022818252492,0,9.18,0,0,2,2,1,0,0,0.32803905,High
12000,10.99,260.85,60.0,37000.0,29.81,10.0,0.0,8.0,37.2,10764,0.0,0.0,12.0,3.0833333333333335,0,0.3018212682015218,0,32.43,0,0,1,1,1,1,1,0.4819308,High
5000,12.69,167.73,36.0,44000.0,14.84,10.0,0.0,11.0,55.0,6383,1.0,1.0,35.0,8.8,0,-1.3345022818252499,0,11.36,1,0,2,2,5,2,1,0.4969939,High
28000,7.49,870.85,36.0,176000.0,10.13,10.0,0.0,18.0,42.3,18671,0.0,2.0,34.0,6.285714285714286,0,0.36422293186679955,0,15.91,0,0,0,1,1,1,0,0.18440454,Medium
10000,9.99,322.63,36.0,47000.0,19.1,8.0,0.0,7.0,86.1,10593,0.0,0.0,9.0,4.7,0,-0.6981787317984782,0,21.28,0,1,1,2,1,0,0,0.30233672,High
8000,10.75,260.97,36.0,52000.0,15.05,10.0,0.0,4.0,90.6,997,0.0,1.0,14.0,6.5,0,0.06182126820152156,0,15.38,0,1,1,2,1,1,1,0.45927352,High
10500,17.86,265.84,60.0,42000.0,20.86,2.0,0.0,6.0,71.5,10722,0.0,1.0,8.0,4.0,0,0.14215327123265808,0,25.0,0,0,3,2,5,1,0,0.7474205,Critical
7800,19.47,287.78,36.0,31000.0,29.73,10.0,0.0,6.0,69.3,7757,0.0,0.0,23.0,3.9743589743589745,0,1.7521532712326575,0,25.16,0,0,3,2,5,0,0,0.63734144,Critical
35000,17.57,880.61,60.0,139000.0,16.64,3.0,2.0,16.0,90.3,33307,0.0,2.0,30.0,3.9714285714285715,0,-0.14784672876734106,1,25.18,0,1,3,2,1,2,0,0.63582784,Critical
16000,9.75,514.4,36.0,116000.0,22.72,10.0,3.0,22.0,16.1,4159,0.0,0.0,48.0,7.25,0,-0.9381787317984784,1,13.79,0,0,1,9,1,1,0,0.47190064,High
20000,15.8,484.24,60.0,85000.0,20.7,3.0,0.0,15.0,65.6,32135,0.0,1.0,36.0,4.25,0,1.7754977181747513,0,23.53,0,0,2,2,1,2,0,0.49796826,High
8000,6.49,245.16,36.0,50000.0,17.95,8.0,0.0,9.0,32.4,10953,0.0,0.0,15.0,6.25,0,-0.6357770681332005,0,16.0,0,0,0,4,1,1,0,0.16687031,Medium
24000,12.13,535.45,60.0,135000.0,22.57,3.0,0.0,17.0,5.5,6362,0.0,1.0,27.0,5.625,0,1.4418212682015223,0,17.78,0,0,1,9,1,2,0,0.47268125,High
5000,5.32,150.58,36.0,63000.0,9.35,1.0,0.0,12.0,5.8,1809,0.0,1.0,24.0,12.6,0,-1.8057770681332004,0,7.94,0,0,0,2,5,1,0,0.11063015,Low
11000,6.89,339.1,36.0,80000.0,11.46,1.0,0.0,14.0,55.7,10136,0.0,1.0,27.0,7.2727272727272725,0,-0.23577706813320098,0,13.75,0,0,0,2,5,1,0,0.18347086,Medium
4500,14.49,154.88,36.0,41000.0,20.73,6.0,0.0,9.0,67.8,3593,1.0,0.0,16.0,9.11111111111111,0,0.46549771817475083,0,10.98,1,0,2,2,4,1,0,0.5714716,Critical
16000,18.99,586.42,36.0,72000.0,7.87,2.0,0.0,11.0,45.2,2440,0.0,1.0,22.0,4.5,0,1.272153271232657,0,22.22,0,0,3,4,1,2,1,0.613977,Critical
28000,24.85,819.38,60.0,95000.0,32.5,8.0,0.0,6.0,29.3,25291,0.0,2.0,17.0,3.392857142857143,1,3.7203203443012214,0,29.47,0,0,4,2,5,0,0,0.7726331,Critical
2400,8.9,76.21,36.0,41004.0,9.86,2.0,0.0,5.0,81.8,14558,0.0,0.0,15.0,17.085,0,1.7742229318667997,0,5.85,0,1,0,2,5,0,0,0.2118492,Medium
21000,13.99,488.53,60.0,72000.0,17.65,10.0,0.0,14.0,79.1,15816,1.0,1.0,26.0,3.4285714285714284,0,-0.03450228182524917,0,29.17,1,0,2,1,5,1,1,0.7525113,Critical
13500,15.61,472.03,36.0,107000.0,3.3,10.0,0.0,9.0,49.3,9756,0.0,2.0,14.0,7.925925925925926,0,-2.107846728767342,0,12.62,0,0,3,2,1,2,0,0.43683612,High
6000,10.75,195.73,36.0,55000.0,10.76,9.0,0.0,10.0,60.5,5506,2.0,0.0,21.0,9.166666666666666,0,0.06182126820152156,0,10.91,1,0,1,1,1,1,0,0.33285952,High
20375,23.28,577.67,60.0,85000.0,25.14,7.0,0.0,14.0,67.0,14739,0.0,0.0,42.0,4.171779141104294,0,-1.625760246533126,0,23.97,0,0,5,1,1,1,1,0.69781333,Critical
10500,15.99,369.1,36.0,70000.0,29.86,10.0,0.0,11.0,87.5,12248,0.0,0.0,25.0,6.666666666666667,0,1.9654977181747508,0,15.0,0,1,2,2,1,2,1,0.5341819,Critical
22700,20.49,607.62,60.0,77000.0,27.23,4.0,0.0,18.0,77.9,27418,0.0,0.0,38.0,3.392070484581498,0,-0.6396796556987816,0,29.48,0,0,4,2,1,2,1,0.7297531,Critical
5000,7.24,154.94,36.0,94000.0,10.19,5.0,0.0,16.0,2.6,2049,0.0,0.0,37.0,18.8,0,0.11422293186679955,0,5.32,0,0,0,1,1,1,0,0.099102415,Low
1400,8.39,44.13,36.0,65000.0,16.19,10.0,0.0,9.0,19.0,971,0.0,0.0,13.0,46.42857142857143,0,-2.298178731798478,0,2.15,0,0,1,0,1,0,1,0.20523915,Medium
40000,14.52,1377.23,36.0,102500.0,38.22,1.0,0.0,15.0,43.8,31773,0.0,1.0,46.0,2.5625,1,0.4954977181747502,0,39.02,0,0,2,2,1,2,0,0.54759425,Critical
24000,19.42,884.85,36.0,60000.0,29.46,6.0,1.0,9.0,53.8,14085,0.0,1.0,28.0,2.5,0,1.7021532712326604,1,40.0,0,0,3,2,1,0,1,0.6428837,Critical
15000,14.33,515.08,36.0,106000.0,15.38,7.0,0.0,11.0,46.1,7554,1.0,4.0,18.0,7.066666666666666,0,0.3054977181747507,0,14.15,1,0,2,4,1,1,0,0.46758553,High
13500,7.89,422.36,36.0,117000.0,23.88,10.0,0.0,20.0,57.9,96379,0.0,1.0,47.0,8.666666666666666,0,0.764222931866799,0,11.54,0,0,0,2,1,1,0,0.224866,Medium
15000,12.12,499.08,36.0,60000.0,19.16,10.0,0.0,18.0,34.6,13830,0.0,0.0,38.0,4.0,0,1.4318212682015208,0,25.0,0,0,1,1,5,0,0,0.36225167,High
6000,7.49,186.61,36.0,90000.0,14.57,10.0,1.0,12.0,38.0,8138,0.0,0.0,27.0,15.0,0,0.36422293186679955,1,6.67,0,0,0,6,5,0,0,0.23995385,Medium
21000,9.16,669.36,36.0,60000.0,30.94,5.0,0.0,31.0,94.0,17673,0.0,0.0,32.0,2.857142857142857,1,-1.5281787317984783,0,35.0,0,1,1,2,4,2,0,0.47813374,High
20000,14.48,688.23,36.0,120000.0,9.14,4.0,0.0,6.0,44.1,8858,0.0,3.0,15.0,6.0,0,0.45549771817475104,0,16.67,0,0,2,11,5,1,0,0.6377027,Critical
15000,12.74,503.54,36.0,58000.0,28.6,3.0,0.0,7.0,75.2,6165,1.0,1.0,11.0,3.8666666666666667,0,-1.2845022818252492,0,25.86,1,0,2,1,1,0,0,0.5376221,Critical
18000,9.49,576.51,36.0,160000.0,11.21,7.0,3.0,13.0,53.4,26996,0.0,0.0,19.0,8.88888888888889,0,-1.1981787317984782,1,11.25,0,0,1,2,1,0,0,0.31858587,High
14000,22.74,392.58,60.0,58000.0,24.62,8.0,0.0,13.0,48.7,12520,0.0,0.0,29.0,4.142857142857143,0,1.6103203443012184,0,24.14,0,0,4,1,5,2,0,0.76732916,Critical
6400,11.99,212.55,36.0,16000.0,33.61,6.0,0.0,14.0,25.6,6166,3.0,0.0,26.0,2.5,1,1.3018212682015218,0,40.0,1,0,1,2,4,2,0,0.55903244,Critical
17925,13.66,413.94,60.0,50000.0,18.92,1.0,0.0,15.0,37.8,9979,0.0,1.0,27.0,2.789400278940028,0,-0.36450228182524924,0,35.85,0,0,2,2,1,1,0,0.6304495,Critical
10000,17.09,356.98,36.0,25000.0,15.7,6.0,0.0,14.0,32.3,10152,0.0,0.0,22.0,2.5,0,-0.6278467287673415,0,40.0,0,0,3,9,5,2,0,0.72379094,Critical
35000,9.75,1125.25,36.0,162000.0,10.09,7.0,3.0,6.0,64.2,17275,0.0,0.0,15.0,4.628571428571429,0,-0.9381787317984784,1,21.6,0,0,1,2,5,1,1,0.43408304,High
8000,13.06,269.79,36.0,85000.0,16.76,1.0,0.0,13.0,28.4,10459,0.0,1.0,20.0,10.625,0,-0.9645022818252489,0,9.41,0,0,2,2,5,0,0,0.42478964,High
12800,19.48,335.43,60.0,54500.0,37.84,10.0,0.0,12.0,89.0,20480,0.0,0.0,20.0,4.2578125,1,-1.6496796556987796,0,23.49,0,1,4,2,5,2,1,0.837943,Critical
25350,26.06,759.9,60.0,72090.39,22.29,7.0,0.0,14.0,90.1,33153,0.0,0.0,28.0,2.843802366863905,0,-1.514409105414316,0,35.16,0,1,6,2,1,2,0,0.6847328,Critical
23200,13.99,792.81,36.0,58000.0,27.06,10.0,0.0,23.0,42.5,11359,0.0,2.0,36.0,2.5,0,-0.03450228182524917,0,40.0,0,0,2,2,5,2,0,0.6492601,Critical
7050,14.46,242.54,36.0,71000.0,29.71,10.0,0.0,7.0,88.8,6391,0.0,1.0,50.0,10.070921985815604,0,0.43549771817475147,0,9.93,0,1,2,1,5,0,1,0.47663683,High
22750,6.03,692.41,36.0,400000.0,13.99,4.0,0.0,11.0,29.9,119903,0.0,0.0,19.0,17.582417582417584,0,-1.0957770681332004,0,5.69,0,0,0,1,5,1,0,0.108595826,Low
8000,7.89,250.29,36.0,65000.0,12.43,5.0,0.0,7.0,45.9,10794,0.0,0.0,14.0,8.125,0,0.764222931866799,0,12.31,0,0,0,1,5,1,0,0.2070317,Medium
16000,20.75,430.61,60.0,50000.0,30.99,3.0,0.0,10.0,50.6,11225,0.0,1.0,17.0,3.125,1,-0.37967965569878004,0,32.0,0,0,4,2,5,2,0,0.8286761,Critical
19200,15.59,462.74,60.0,150000.0,17.13,2.0,3.0,11.0,103.1,17946,0.0,3.0,33.0,7.8125,0,-2.1278467287673415,1,12.8,0,1,3,2,1,1,0,0.62010914,Critical
15000,6.89,462.41,36.0,87000.0,32.23,5.0,1.0,27.0,42.4,26116,0.0,0.0,45.0,5.8,1,-0.23577706813320098,1,17.24,0,0,0,1,5,1,0,0.26600224,Medium
21000,10.49,682.46,36.0,80000.0,34.33,9.0,0.0,18.0,27.9,8272,0.0,0.0,23.0,3.8095238095238093,1,-0.19817873179847822,0,26.25,0,0,1,2,1,1,0,0.40567446,High
2400,12.69,80.51,36.0,92000.0,20.4,5.0,0.0,11.0,88.1,23347,0.0,1.0,39.0,38.333333333333336,0,2.001821268201521,0,2.61,0,1,1,4,1,0,0,0.26589707,Medium
35000,14.49,1204.57,36.0,150000.0,7.79,6.0,0.0,12.0,35.7,14772,0.0,0.0,36.0,4.285714285714286,0,0.46549771817475083,0,23.33,0,0,2,4,1,1,0,0.47516367,High
35000,13.33,802.29,60.0,84187.0,21.03,10.0,0.0,20.0,23.4,32608,0.0,0.0,36.0,2.4053428571428572,0,-0.6945022818252493,0,41.57,0,0,2,1,1,2,0,0.4877068,High
5000,9.99,161.32,36.0,80000.0,18.89,5.0,0.0,13.0,66.3,17496,0.0,0.0,18.0,16.0,0,-0.6981787317984782,0,6.25,0,0,1,6,1,1,0,0.38477397,High
8000,14.65,275.96,36.0,50000.0,37.35,10.0,0.0,8.0,94.1,27394,0.0,1.0,13.0,6.25,1,0.625497718174751,0,16.0,0,1,2,2,5,2,0,0.6202918,Critical
14400,9.49,302.36,60.0,68000.0,25.89,10.0,0.0,19.0,26.2,30551,0.0,1.0,40.0,4.722222222222222,0,-1.1981787317984782,0,21.18,0,0,1,7,4,0,0,0.55652136,Critical
8000,10.15,258.71,36.0,59723.0,18.52,10.0,0.0,13.0,60.0,37073,0.0,0.0,29.0,7.465375,0,-0.5381787317984781,0,13.4,0,0,1,1,5,0,0,0.35343158,High
15000,10.75,489.31,36.0,71000.0,6.88,10.0,0.0,6.0,64.4,6757,0.0,0.0,17.0,4.733333333333333,0,0.06182126820152156,0,21.13,0,0,1,2,1,1,0,0.31824157,High
6400,10.99,209.5,36.0,125000.0,2.65,10.0,0.0,8.0,92.9,10217,0.0,1.0,25.0,19.53125,0,0.3018212682015218,0,5.12,0,1,1,4,1,1,0,0.2317612,Medium
6075,20.2,226.39,36.0,81606.0,29.35,10.0,0.0,11.0,34.6,3187,1.0,1.0,41.0,13.433086419753087,0,2.482153271232658,0,7.44,1,0,3,9,5,1,0,0.60760754,Critical
25000,13.33,846.33,36.0,73000.0,18.25,5.0,0.0,8.0,46.8,22230,0.0,0.0,15.0,2.92,0,-0.6945022818252493,0,34.25,0,0,2,2,5,1,0,0.45168757,High
7000,8.38,220.59,36.0,112000.0,27.54,10.0,0.0,19.0,71.0,17263,0.0,0.0,53.0,16.0,0,-2.3081787317984777,0,6.25,0,0,1,2,5,1,0,0.42490324,High
8000,9.49,256.23,36.0,36000.0,26.43,2.0,1.0,11.0,22.7,8469,0.0,1.0,20.0,4.5,0,-1.1981787317984782,1,22.22,0,0,1,2,1,0,0,0.33525312,High
6500,7.49,202.17,36.0,95000.0,31.86,10.0,0.0,19.0,52.6,38845,0.0,0.0,43.0,14.615384615384615,1,0.36422293186679955,0,6.84,0,0,0,2,1,0,0,0.22663975,Medium
15425,16.99,549.87,36.0,57101.0,30.58,10.0,0.0,24.0,20.0,6220,1.0,1.0,42.0,3.7018476499189625,1,-0.7278467287673429,0,27.01,1,0,3,2,1,2,1,0.59928936,Critical
3000,16.55,106.29,36.0,55000.0,19.55,1.0,1.0,13.0,18.4,6620,0.0,3.0,24.0,18.333333333333332,0,-1.1678467287673406,1,5.45,0,0,3,2,1,1,0,0.5073356,Critical
10000,11.53,329.91,36.0,140000.0,10.75,3.0,4.0,20.0,78.5,16635,0.0,2.0,42.0,14.0,0,0.8418212682015209,1,7.14,0,0,1,1,1,0,0,0.3183484,High
14000,9.75,450.1,36.0,75000.0,28.22,3.0,0.0,17.0,64.0,13568,1.0,1.0,40.0,5.357142857142857,0,-0.9381787317984784,0,18.67,1,0,1,2,1,2,0,0.41098115,High
5750,13.11,194.05,36.0,20100.0,24.24,4.0,1.0,18.0,23.8,8035,0.0,0.0,32.0,3.4956521739130433,0,2.421821268201521,1,28.61,0,0,1,1,5,0,1,0.38736513,High
20000,8.18,407.26,60.0,115000.0,13.8,8.0,1.0,11.0,28.2,11041,0.0,0.0,22.0,5.75,0,-2.5081787317984787,1,17.39,0,0,1,2,5,1,0,0.41096184,High
20000,8.18,407.26,60.0,49000.0,13.25,3.0,0.0,6.0,67.6,6425,0.0,0.0,13.0,2.45,0,-2.5081787317984787,0,40.82,0,0,1,1,1,0,0,0.41812506,High
7750,14.98,268.59,36.0,33168.0,24.96,1.0,0.0,16.0,88.6,10011,0.0,3.0,23.0,4.279741935483871,0,0.955497718174751,0,23.37,0,1,2,0,1,2,0,0.5431693,Critical
20000,14.3,686.48,36.0,55000.0,16.61,3.0,0.0,8.0,88.5,19283,0.0,0.0,12.0,2.75,0,0.2754977181747513,0,36.36,0,1,2,2,5,2,0,0.49107742,High
20000,17.09,498.02,60.0,93200.0,25.34,6.0,0.0,15.0,87.0,41160,0.0,0.0,37.0,4.66,0,-0.6278467287673415,0,21.46,0,1,3,2,1,0,0,0.62340546,Critical
5000,14.31,171.65,36.0,45000.0,17.33,4.0,1.0,18.0,69.1,4425,0.0,0.0,33.0,9.0,0,0.2854977181747511,1,11.11,0,0,2,6,5,1,0,0.51923776,Critical
18000,17.27,449.97,60.0,65000.0,32.23,10.0,0.0,11.0,53.6,12429,0.0,2.0,37.0,3.611111111111111,1,3.24549771817475,0,27.69,0,0,2,2,1,2,0,0.5745337,Critical
4000,6.03,121.75,36.0,105000.0,9.94,10.0,0.0,14.0,9.3,5559,0.0,0.0,25.0,26.25,0,-1.0957770681332004,0,3.81,0,0,0,6,1,0,0,0.04281401,Low
32000,14.65,755.42,60.0,120000.0,32.95,2.0,0.0,13.0,74.6,26940,0.0,0.0,13.0,3.75,1,0.625497718174751,0,26.67,0,0,2,2,5,2,1,0.7363677,Critical
13400,19.53,494.79,36.0,55000.0,28.98,10.0,0.0,6.0,63.3,4686,0.0,0.0,17.0,4.104477611940299,0,1.8121532712326598,0,24.36,0,0,3,2,1,1,0,0.5923942,Critical
5000,8.9,158.77,36.0,20344.0,8.02,6.0,0.0,5.0,50.8,3847,0.0,0.0,10.0,4.0688,0,1.7742229318667997,0,24.58,0,0,0,2,5,0,0,0.33376482,High
4800,14.47,165.16,36.0,65000.0,27.05,10.0,0.0,16.0,46.1,3184,0.0,0.0,22.0,13.541666666666666,0,0.44549771817475126,0,7.38,0,0,2,2,5,0,1,0.55319387,Critical
15000,11.44,494.22,36.0,68000.0,23.14,2.0,1.0,17.0,59.1,15066,0.0,1.0,28.0,4.533333333333333,0,0.7518212682015211,1,22.06,0,0,1,2,5,2,0,0.5260679,Critical
23500,14.26,806.19,36.0,64000.0,24.88,4.0,0.0,9.0,84.4,30803,0.0,1.0,17.0,2.723404255319149,0,0.2354977181747504,0,36.72,0,1,2,2,5,2,0,0.51628757,Critical
5000,12.29,166.77,36.0,22000.0,27.5,4.0,0.0,17.0,66.9,11843,1.0,0.0,51.0,4.4,0,-1.7345022818252502,0,22.73,1,0,2,2,5,1,0,0.618917,Critical
10000,14.99,346.61,36.0,48000.0,19.35,10.0,0.0,4.0,88.4,11664,0.0,0.0,4.0,4.8,0,0.9654977181747508,0,20.83,0,1,2,2,5,1,0,0.58143103,Critical
3000,6.17,91.5,36.0,48000.0,0.9,6.0,0.0,5.0,1.4,481,0.0,0.0,13.0,16.0,0,-0.9557770681332007,0,6.25,0,0,0,4,1,0,1,0.08504312,Low
7600,7.24,235.51,36.0,125000.0,16.18,3.0,0.0,15.0,67.0,12937,0.0,1.0,26.0,16.44736842105263,0,0.11422293186679955,0,6.08,0,0,0,2,5,0,0,0.24401549,Medium
20000,10.64,651.37,36.0,70000.0,13.6,10.0,1.0,10.0,87.2,18565,1.0,1.0,24.0,3.5,0,-0.04817873179847787,1,28.57,1,1,1,1,1,1,1,0.39579704,High
35000,21.7,960.71,60.0,135000.0,17.2,8.0,0.0,14.0,86.5,39372,0.0,1.0,43.0,3.857142857142857,0,0.5703203443012193,0,25.93,0,1,4,2,5,2,0,0.69794965,Critical
10800,7.49,335.9,36.0,72000.0,4.05,10.0,0.0,3.0,86.1,8873,0.0,0.0,6.0,6.666666666666667,0,0.36422293186679955,0,15.0,0,1,0,1,4,0,0,0.17553395,Medium
35000,12.42,489.57,60.0,90000.0,26.33,10.0,0.0,13.0,59.3,35683,0.0,0.0,25.0,2.5714285714285716,0,1.7318212682015215,0,38.89,0,0,1,2,5,2,0,0.50876904,Critical
20000,9.44,640.1,36.0,170000.0,15.32,5.0,1.0,31.0,16.4,32470,0.0,1.0,51.0,8.5,0,-1.248178731798479,1,11.76,0,0,1,1,1,0,0,0.31151745,High
15475,16.59,548.58,36.0,43000.0,15.41,6.0,0.0,7.0,62.9,7234,1.0,0.0,12.0,2.778675282714055,0,-1.1278467287673415,0,35.99,1,0,3,2,4,2,0,0.6447752,Critical
10000,14.47,344.07,36.0,49816.0,25.85,10.0,0.0,12.0,82.4,23237,0.0,1.0,18.0,4.9816,0,0.44549771817475126,0,20.07,0,1,2,1,5,0,0,0.6084119,Critical
8000,14.46,275.22,36.0,45000.0,32.83,10.0,0.0,13.0,77.9,10050,0.0,0.0,20.0,5.625,1,0.43549771817475147,0,17.78,0,0,2,2,5,2,0,0.630475,Critical
5000,13.99,170.87,36.0,25005.0,16.51,8.0,0.0,3.0,60.3,4160,1.0,0.0,6.0,5.001,0,-0.03450228182524917,0,20.0,1,0,2,0,5,0,1,0.4666311,High
24000,12.29,800.48,36.0,62000.0,16.72,2.0,0.0,15.0,76.0,28566,0.0,0.0,24.0,2.5833333333333335,0,-1.7345022818252502,0,38.71,0,0,2,2,5,1,0,0.4459823,High
8000,9.99,258.1,36.0,42000.0,32.77,10.0,0.0,12.0,49.9,8625,0.0,0.0,35.0,5.25,1,-0.6981787317984782,0,19.05,0,0,1,2,1,0,0,0.31086925,High
13500,7.26,418.45,36.0,40000.0,9.95,1.0,1.0,6.0,23.5,2393,0.0,0.0,11.0,2.962962962962963,0,0.13422293186679912,1,33.75,0,0,0,2,5,1,0,0.3155887,High
30000,14.99,713.55,60.0,80000.0,36.93,2.0,3.0,34.0,58.6,25620,0.0,1.0,58.0,2.6666666666666665,1,0.9654977181747508,1,37.5,0,0,2,1,5,2,1,0.77538896,Critical
1800,11.14,59.05,36.0,60000.0,17.18,2.0,0.0,11.0,69.6,13708,0.0,1.0,23.0,33.333333333333336,0,0.45182126820152213,0,3.0,0,0,1,6,1,0,0,0.26387945,Medium
4000,8.19,125.7,36.0,44000.0,22.09,3.0,0.0,9.0,22.0,2242,1.0,0.0,42.0,11.0,0,1.0642229318667988,0,9.09,1,0,0,2,1,0,0,0.18548894,Medium
4200,10.49,136.5,36.0,58000.0,3.48,10.0,0.0,4.0,57.8,3178,0.0,0.0,12.0,13.80952380952381,0,-0.19817873179847822,0,7.24,0,0,1,2,5,2,0,0.28943628,Medium
20000,16.02,703.34,36.0,102000.0,33.77,10.0,1.0,19.0,35.5,21067,0.0,2.0,33.0,5.1,1,1.9954977181747502,1,19.61,0,0,2,4,1,2,0,0.5712014,Critical
24000,22.7,672.45,60.0,105000.0,21.6,10.0,0.0,17.0,93.8,34440,0.0,0.0,31.0,4.375,0,1.5703203443012193,0,22.86,0,1,4,2,5,2,0,0.7080597,Critical
20000,11.49,659.43,36.0,60000.0,13.0,4.0,0.0,10.0,53.0,12194,0.0,1.0,12.0,3.0,0,0.8018212682015218,0,33.33,0,0,1,6,4,1,1,0.59791887,Critical
10000,10.08,323.05,36.0,120000.0,17.14,4.0,1.0,12.0,37.9,10158,0.0,1.0,40.0,12.0,0,-0.6081787317984784,1,8.33,0,0,1,2,1,1,0,0.30675825,High
31300,16.29,765.99,60.0,77050.0,8.03,8.0,0.0,9.0,56.8,22616,0.0,0.0,16.0,2.461661341853035,0,2.2654977181747498,0,40.62,0,0,2,2,5,2,0,0.564275,Critical
5600,9.16,178.5,36.0,66052.0,17.25,10.0,0.0,11.0,18.1,10492,0.0,0.0,24.0,11.795,0,-1.5281787317984783,0,8.48,0,0,1,2,1,0,0,0.18795477,Medium
3500,9.75,112.53,36.0,45000.0,29.39,10.0,1.0,8.0,79.0,21135,0.0,1.0,12.0,12.857142857142858,0,-0.9381787317984784,1,7.78,0,0,1,1,1,1,0,0.3942576,High
9600,16.99,342.22,36.0,40000.0,18.91,4.0,0.0,7.0,93.1,13035,0.0,0.0,15.0,4.166666666666667,0,-0.7278467287673429,0,24.0,0,1,3,10,5,2,1,0.6402835,Critical
25000,18.55,642.34,60.0,79400.0,4.37,7.0,0.0,9.0,26.3,8124,0.0,5.0,21.0,3.176,0,0.8321532712326594,0,31.49,0,0,3,9,1,1,1,0.66764325,Critical
7000,19.89,259.76,36.0,64000.0,34.03,10.0,0.0,16.0,42.6,12226,1.0,5.0,27.0,9.142857142857142,1,-1.2396796556987795,0,10.94,1,0,4,1,5,2,1,0.7710425,Critical
1000,7.07,30.91,36.0,42000.0,0.71,1.0,0.0,10.0,8.6,1018,0.0,0.0,13.0,42.0,0,-0.05577706813320038,0,2.38,0,0,0,1,5,0,0,0.09609229,Low
5250,24.5,152.56,60.0,59000.0,10.49,5.0,0.0,5.0,71.0,1705,0.0,1.0,20.0,11.238095238095237,0,-0.40576024653312714,0,8.9,0,0,5,11,5,2,1,0.6097315,Critical
15000,16.2,366.37,60.0,52000.0,6.0,3.0,0.0,10.0,46.7,9949,0.0,0.0,21.0,3.466666666666667,0,2.17549771817475,0,28.85,0,0,2,1,1,2,0,0.4861019,High
24000,11.49,527.71,60.0,100000.0,23.57,5.0,0.0,16.0,69.1,25688,0.0,1.0,36.0,4.166666666666667,0,0.8018212682015218,0,24.0,0,0,1,2,1,0,1,0.53060776,Critical
35000,24.85,1388.82,36.0,50000.0,41.28,4.0,3.0,12.0,47.2,8778,0.0,0.0,31.0,1.4285714285714286,1,3.7203203443012214,1,70.0,0,0,4,2,5,2,1,0.87503666,Critical
